country;variable;percentile;year;value;age;pop
CA;bptinc992i;p99.9p100;1956;1.7133389;992;i
CA;bptinc992i;p99.9p100;1957;1.6998924;992;i
CA;bptinc992i;p99.9p100;1958;1.6865666;992;i
CA;bptinc992i;p99.9p100;1959;1.664804;992;i
CA;bptinc992i;p99.9p100;1960;1.6550181;992;i
CA;bptinc992i;p99.9p100;1961;1.6612376;992;i
CA;bptinc992i;p99.9p100;1962;1.6098316;992;i
CA;bptinc992i;p99.9p100;1963;1.5877708;992;i
CA;bptinc992i;p99.9p100;1964;1.612166;992;i
CA;bptinc992i;p99.9p100;1965;1.6274604;992;i
CA;bptinc992i;p99.9p100;1966;1.6031913;992;i
CA;bptinc992i;p99.9p100;1967;1.5582042;992;i
CA;bptinc992i;p99.9p100;1968;1.5454086;992;i
CA;bptinc992i;p99.9p100;1969;1.5174166;992;i
CA;bptinc992i;p99.9p100;1970;1.4860088;992;i
CA;bptinc992i;p99.9p100;1971;1.457106;992;i
CA;bptinc992i;p99.9p100;1972;1.5843761;992;i
CA;bptinc992i;p99.9p100;1973;1.6441978;992;i
CA;bptinc992i;p99.9p100;1974;1.6574365;992;i
CA;bptinc992i;p99.9p100;1975;1.720385;992;i
CA;bptinc992i;p99.9p100;1976;1.7141693;992;i
CA;bptinc992i;p99.9p100;1977;1.7635616;992;i
CA;bptinc992i;p99.9p100;1978;1.8486843;992;i
CA;bptinc992i;p99.9p100;1979;2.0084927;992;i
CA;bptinc992i;p99.9p100;1980;2.101218;992;i
CA;bptinc992i;p99.9p100;1981;2.009002;992;i
CA;bptinc992i;p99.9p100;1982;2.1241729;992;i
CA;bptinc992i;p99.9p100;1983;2.0613623;992;i
CA;bptinc992i;p99.9p100;1984;2.1205699;992;i
CA;bptinc992i;p99.9p100;1985;2.2231016;992;i
CA;bptinc992i;p99.9p100;1986;2.2872114;992;i
CA;bptinc992i;p99.9p100;1987;2.5639198;992;i
CA;bptinc992i;p99.9p100;1988;2.7309196;992;i
CA;bptinc992i;p99.9p100;1989;3.1096108;992;i
CA;bptinc992i;p99.9p100;1990;2.4224744;992;i
CA;bptinc992i;p99.9p100;1991;2.4503729;992;i
CA;bptinc992i;p99.9p100;1992;2.4579024;992;i
CA;bptinc992i;p99.9p100;1993;2.675931;992;i
CA;bptinc992i;p99.9p100;1994;2.4363523;992;i
CA;bptinc992i;p99.9p100;1995;2.3645568;992;i
CA;bptinc992i;p99.9p100;1996;2.4582;992;i
CA;bptinc992i;p99.9p100;1997;2.5447886;992;i
CA;bptinc992i;p99.9p100;1998;2.5869994;992;i
CA;bptinc992i;p99.9p100;1999;2.606107;992;i
CA;bptinc992i;p99.9p100;2000;2.8951137;992;i
CA;bptinc992i;p99.99p100;1950;1.5497733;992;i
CA;bptinc992i;p99.99p100;1951;1.5297726;992;i
CA;bptinc992i;p99.99p100;1952;1.5557326;992;i
CA;bptinc992i;p99.99p100;1953;1.586737;992;i
CA;bptinc992i;p99.99p100;1954;1.6464758;992;i
CA;bptinc992i;p99.99p100;1955;1.6957723;992;i
CA;bptinc992i;p99.99p100;1956;1.602542;992;i
CA;bptinc992i;p99.99p100;1957;1.6096981;992;i
CA;bptinc992i;p99.99p100;1958;1.6244208;992;i
CA;bptinc992i;p99.99p100;1959;1.605095;992;i
CA;bptinc992i;p99.99p100;1960;1.582165;992;i
CA;bptinc992i;p99.99p100;1961;1.6283038;992;i
CA;bptinc992i;p99.99p100;1962;1.5458279;992;i
CA;bptinc992i;p99.99p100;1963;1.5183985;992;i
CA;bptinc992i;p99.99p100;1964;1.567017;992;i
CA;bptinc992i;p99.99p100;1965;1.6097791;992;i
CA;bptinc992i;p99.99p100;1966;1.5890408;992;i
CA;bptinc992i;p99.99p100;1967;1.5060465;992;i
CA;bptinc992i;p99.99p100;1968;1.4954821;992;i
CA;bptinc992i;p99.99p100;1969;1.5036883;992;i
CA;bptinc992i;p99.99p100;1970;1.4614906;992;i
CA;bptinc992i;p99.99p100;1971;1.4231794;992;i
CA;bptinc992i;p99.99p100;1972;1.613071;992;i
CA;bptinc992i;p99.99p100;1973;1.726902;992;i
CA;bptinc992i;p99.99p100;1974;1.6928459;992;i
CA;bptinc992i;p99.99p100;1975;1.7733636;992;i
CA;bptinc992i;p99.99p100;1976;1.8349096;992;i
CA;bptinc992i;p99.99p100;1977;1.9176888;992;i
CA;bptinc992i;p99.99p100;1978;2.0423205;992;i
CA;bptinc992i;p99.99p100;1979;2.4266784;992;i
CA;bptinc992i;p99.99p100;1980;2.4723663;992;i
CA;bptinc992i;p99.99p100;1981;2.3699825;992;i
CA;bptinc992i;p99.99p100;1982;2.0929334;992;i
CA;bptinc992i;p99.99p100;1983;2.1255102;992;i
CA;bptinc992i;p99.99p100;1984;2.2593622;992;i
CA;bptinc992i;p99.99p100;1985;2.3479295;992;i
CA;bptinc992i;p99.99p100;1986;2.4506085;992;i
CA;bptinc992i;p99.99p100;1987;2.7281706;992;i
CA;bptinc992i;p99.99p100;1988;2.4998548;992;i
CA;bptinc992i;p99.99p100;1989;3.0150959;992;i
CA;bptinc992i;p99.99p100;1990;2.2535474;992;i
CA;bptinc992i;p99.99p100;1991;2.4066646;992;i
CA;bptinc992i;p99.99p100;1992;2.3185189;992;i
CA;bptinc992i;p99.99p100;1993;2.5566895;992;i
CA;bptinc992i;p99.99p100;1994;2.1378856;992;i
CA;bptinc992i;p99.99p100;1995;2.2339587;992;i
CA;bptinc992i;p99.99p100;1996;2.3075042;992;i
CA;bptinc992i;p99.99p100;1997;2.2642157;992;i
CA;bptinc992i;p99.99p100;1998;2.26614;992;i
CA;bptinc992i;p99.99p100;1999;2.3566518;992;i
CA;bptinc992i;p99.99p100;2000;2.3243923;992;i
CA;bptinc992i;p99.5p100;1950;1.8672017;992;i
CA;bptinc992i;p99.5p100;1951;1.8548505;992;i
CA;bptinc992i;p99.5p100;1952;1.8158784;992;i
CA;bptinc992i;p99.5p100;1953;1.8112756;992;i
CA;bptinc992i;p99.5p100;1954;1.8188164;992;i
CA;bptinc992i;p99.5p100;1955;1.8281724;992;i
CA;bptinc992i;p99.5p100;1956;1.7933023;992;i
CA;bptinc992i;p99.5p100;1957;1.768669;992;i
CA;bptinc992i;p99.5p100;1958;1.7519037;992;i
CA;bptinc992i;p99.5p100;1959;1.7417525;992;i
CA;bptinc992i;p99.5p100;1960;1.7314978;992;i
CA;bptinc992i;p99.5p100;1961;1.7158029;992;i
CA;bptinc992i;p99.5p100;1962;1.6848805;992;i
CA;bptinc992i;p99.5p100;1963;1.6747657;992;i
CA;bptinc992i;p99.5p100;1964;1.6797494;992;i
CA;bptinc992i;p99.5p100;1965;1.6965545;992;i
CA;bptinc992i;p99.5p100;1966;1.6749582;992;i
CA;bptinc992i;p99.5p100;1967;1.6424015;992;i
CA;bptinc992i;p99.5p100;1968;1.6483743;992;i
CA;bptinc992i;p99.5p100;1969;1.638888;992;i
CA;bptinc992i;p99.5p100;1970;1.6278111;992;i
CA;bptinc992i;p99.5p100;1971;1.6187711;992;i
CA;bptinc992i;p99.5p100;1972;1.6899737;992;i
CA;bptinc992i;p99.5p100;1973;1.7054106;992;i
CA;bptinc992i;p99.5p100;1974;1.6840237;992;i
CA;bptinc992i;p99.5p100;1975;1.701787;992;i
CA;bptinc992i;p99.5p100;1976;1.6851925;992;i
CA;bptinc992i;p99.5p100;1977;1.6943771;992;i
CA;bptinc992i;p99.5p100;1978;1.7401025;992;i
CA;bptinc992i;p99.5p100;1979;1.8914604;992;i
CA;bptinc992i;p99.5p100;1980;1.9307733;992;i
CA;bptinc992i;p99.5p100;1981;1.8490164;992;i
CA;bptinc992i;p99.5p100;1982;1.9105688;992;i
CA;bptinc992i;p99.5p100;1983;1.88916;992;i
CA;bptinc992i;p99.5p100;1984;1.9198618;992;i
CA;bptinc992i;p99.5p100;1985;1.9937046;992;i
CA;bptinc992i;p99.5p100;1986;2.0586739;992;i
CA;bptinc992i;p99.5p100;1987;2.303899;992;i
CA;bptinc992i;p99.5p100;1988;2.4440217;992;i
CA;bptinc992i;p99.5p100;1989;2.7181828;992;i
CA;bptinc992i;p99.5p100;1990;2.2430041;992;i
CA;bptinc992i;p99.5p100;1991;2.2209754;992;i
CA;bptinc992i;p99.5p100;1992;2.2506289;992;i
CA;bptinc992i;p99.5p100;1993;2.4603777;992;i
CA;bptinc992i;p99.5p100;1994;2.3706207;992;i
CA;bptinc992i;p99.5p100;1995;2.219629;992;i
CA;bptinc992i;p99.5p100;1996;2.3117831;992;i
CA;bptinc992i;p99.5p100;1997;2.4536717;992;i
CA;bptinc992i;p99.5p100;1998;2.4810438;992;i
CA;bptinc992i;p99.5p100;1999;2.5044503;992;i
CA;bptinc992i;p99.5p100;2000;2.784452;992;i
CA;bptinc992i;p95p100;1950;1.7662647;992;i
CA;bptinc992i;p95p100;1951;1.7227057;992;i
CA;bptinc992i;p95p100;1952;1.6875846;992;i
CA;bptinc992i;p95p100;1953;1.6636692;992;i
CA;bptinc992i;p95p100;1954;1.6724472;992;i
CA;bptinc992i;p95p100;1955;1.6769431;992;i
CA;bptinc992i;p95p100;1956;1.6397777;992;i
CA;bptinc992i;p95p100;1957;1.6305542;992;i
CA;bptinc992i;p95p100;1958;1.6479603;992;i
CA;bptinc992i;p95p100;1959;1.6298959;992;i
CA;bptinc992i;p95p100;1960;1.62532;992;i
CA;bptinc992i;p95p100;1961;1.6320773;992;i
CA;bptinc992i;p95p100;1962;1.6039633;992;i
CA;bptinc992i;p95p100;1963;1.6031406;992;i
CA;bptinc992i;p95p100;1964;1.6177803;992;i
CA;bptinc992i;p95p100;1965;1.6140617;992;i
CA;bptinc992i;p95p100;1966;1.6150683;992;i
CA;bptinc992i;p95p100;1967;1.6005639;992;i
CA;bptinc992i;p95p100;1968;1.5968615;992;i
CA;bptinc992i;p95p100;1969;1.5927559;992;i
CA;bptinc992i;p95p100;1970;1.5646507;992;i
CA;bptinc992i;p95p100;1971;1.5504413;992;i
CA;bptinc992i;p95p100;1972;1.5967931;992;i
CA;bptinc992i;p95p100;1973;1.6313273;992;i
CA;bptinc992i;p95p100;1974;1.6126325;992;i
CA;bptinc992i;p95p100;1975;1.611644;992;i
CA;bptinc992i;p95p100;1976;1.5562381;992;i
CA;bptinc992i;p95p100;1977;1.5303704;992;i
CA;bptinc992i;p95p100;1978;1.5739329;992;i
CA;bptinc992i;p95p100;1979;1.6326386;992;i
CA;bptinc992i;p95p100;1980;1.6742083;992;i
CA;bptinc992i;p95p100;1981;1.6313751;992;i
CA;bptinc992i;p95p100;1982;1.5938845;992;i
CA;bptinc992i;p95p100;1983;1.5852935;992;i
CA;bptinc992i;p95p100;1984;1.5823418;992;i
CA;bptinc992i;p95p100;1985;1.620033;992;i
CA;bptinc992i;p95p100;1986;1.6766493;992;i
CA;bptinc992i;p95p100;1987;1.7780662;992;i
CA;bptinc992i;p95p100;1988;1.83338;992;i
CA;bptinc992i;p95p100;1989;1.9433275;992;i
CA;bptinc992i;p95p100;1990;1.7703631;992;i
CA;bptinc992i;p95p100;1991;1.7424444;992;i
CA;bptinc992i;p95p100;1992;1.7404282;992;i
CA;bptinc992i;p95p100;1993;1.8253653;992;i
CA;bptinc992i;p95p100;1994;1.9505099;992;i
CA;bptinc992i;p95p100;1995;1.7517356;992;i
CA;bptinc992i;p95p100;1996;1.7930013;992;i
CA;bptinc992i;p95p100;1997;1.8754138;992;i
CA;bptinc992i;p95p100;1998;1.9057031;992;i
CA;bptinc992i;p95p100;1999;1.9157776;992;i
CA;bptinc992i;p95p100;2000;2.043169;992;i
CA;bptinc992i;p90p100;1950;1.6659787;992;i
CA;bptinc992i;p90p100;1951;1.6213477;992;i
CA;bptinc992i;p90p100;1952;1.6076277;992;i
CA;bptinc992i;p90p100;1953;1.5945356;992;i
CA;bptinc992i;p90p100;1954;1.6025056;992;i
CA;bptinc992i;p90p100;1955;1.6008316;992;i
CA;bptinc992i;p90p100;1956;1.5775607;992;i
CA;bptinc992i;p90p100;1957;1.5827875;992;i
CA;bptinc992i;p90p100;1958;1.5893584;992;i
CA;bptinc992i;p90p100;1959;1.5755197;992;i
CA;bptinc992i;p90p100;1960;1.5732838;992;i
CA;bptinc992i;p90p100;1961;1.5805637;992;i
CA;bptinc992i;p90p100;1962;1.5575594;992;i
CA;bptinc992i;p90p100;1963;1.5644605;992;i
CA;bptinc992i;p90p100;1964;1.5693614;992;i
CA;bptinc992i;p90p100;1965;1.5661368;992;i
CA;bptinc992i;p90p100;1966;1.5729322;992;i
CA;bptinc992i;p90p100;1967;1.5654573;992;i
CA;bptinc992i;p90p100;1968;1.557688;992;i
CA;bptinc992i;p90p100;1969;1.554098;992;i
CA;bptinc992i;p90p100;1970;1.5373027;992;i
CA;bptinc992i;p90p100;1971;1.5236667;992;i
CA;bptinc992i;p90p100;1972;1.5578362;992;i
CA;bptinc992i;p90p100;1973;1.5860628;992;i
CA;bptinc992i;p90p100;1974;1.5821794;992;i
CA;bptinc992i;p90p100;1975;1.5711483;992;i
CA;bptinc992i;p90p100;1976;1.5345464;992;i
CA;bptinc992i;p90p100;1977;1.5102301;992;i
CA;bptinc992i;p90p100;1978;1.5492661;992;i
CA;bptinc992i;p90p100;1979;1.5941049;992;i
CA;bptinc992i;p90p100;1980;1.6226045;992;i
CA;bptinc992i;p90p100;1981;1.586115;992;i
CA;bptinc992i;p90p100;1982;1.5543863;992;i
CA;bptinc992i;p90p100;1983;1.5503486;992;i
CA;bptinc992i;p90p100;1984;1.5375264;992;i
CA;bptinc992i;p90p100;1985;1.5656664;992;i
CA;bptinc992i;p90p100;1986;1.610962;992;i
CA;bptinc992i;p90p100;1987;1.6770936;992;i
CA;bptinc992i;p90p100;1988;1.716925;992;i
CA;bptinc992i;p90p100;1989;1.7862877;992;i
CA;bptinc992i;p90p100;1990;1.6737242;992;i
CA;bptinc992i;p90p100;1991;1.6593174;992;i
CA;bptinc992i;p90p100;1992;1.6545587;992;i
CA;bptinc992i;p90p100;1993;1.717636;992;i
CA;bptinc992i;p90p100;1994;1.7945118;992;i
CA;bptinc992i;p90p100;1995;1.6642567;992;i
CA;bptinc992i;p90p100;1996;1.6918616;992;i
CA;bptinc992i;p90p100;1997;1.7388937;992;i
CA;bptinc992i;p90p100;1998;1.7627504;992;i
CA;bptinc992i;p90p100;1999;1.7640264;992;i
CA;bptinc992i;p90p100;2000;1.8466758;992;i
CA;bfiinc992i;p99p100;1920;2.1035378;992;i
CA;bfiinc992i;p99p100;1921;2.0012729;992;i
CA;bfiinc992i;p99p100;1922;1.9604492;992;i
CA;bfiinc992i;p99p100;1923;1.9997894;992;i
CA;bfiinc992i;p99p100;1924;2.0322301;992;i
CA;bfiinc992i;p99p100;1925;2.1254084;992;i
CA;bfiinc992i;p99p100;1926;2.236093;992;i
CA;bfiinc992i;p99p100;1927;2.2832546;992;i
CA;bfiinc992i;p99p100;1928;2.2738497;992;i
CA;bfiinc992i;p99p100;1929;2.281122;992;i
CA;bfiinc992i;p99p100;1930;2.3060443;992;i
CA;bfiinc992i;p99p100;1931;2.142179;992;i
CA;bfiinc992i;p99p100;1932;2.0949464;992;i
CA;bfiinc992i;p99p100;1933;2.0502594;992;i
CA;bfiinc992i;p99p100;1934;2.0958543;992;i
CA;bfiinc992i;p99p100;1935;2.092078;992;i
CA;bfiinc992i;p99p100;1936;2.1621854;992;i
CA;bfiinc992i;p99p100;1937;2.1551607;992;i
CA;bfiinc992i;p99p100;1938;2.1766086;992;i
CA;bfiinc992i;p99p100;1939;2.1460035;992;i
CA;bfiinc992i;p99p100;1940;1.9943377;992;i
CA;bfiinc992i;p99p100;1941;2.0279284;992;i
CA;bfiinc992i;p99p100;1942;2.0048165;992;i
CA;bfiinc992i;p99p100;1943;1.9367406;992;i
CA;bfiinc992i;p99p100;1944;1.8869675;992;i
CA;bfiinc992i;p99p100;1945;1.8684915;992;i
CA;bfiinc992i;p99p100;1946;1.9039359;992;i
CA;bfiinc992i;p99p100;1947;1.9371591;992;i
CA;bfiinc992i;p99p100;1948;1.9275151;992;i
CA;bfiinc992i;p99p100;1949;1.8997891;992;i
CA;bfiinc992i;p99p100;1950;1.9512339;992;i
CA;bfiinc992i;p99p100;1951;1.9146762;992;i
CA;bfiinc992i;p99p100;1952;1.8797373;992;i
CA;bfiinc992i;p99p100;1953;1.8480413;992;i
CA;bfiinc992i;p99p100;1954;1.8673592;992;i
CA;bfiinc992i;p99p100;1955;1.870286;992;i
CA;bfiinc992i;p99p100;1956;1.821856;992;i
CA;bfiinc992i;p99p100;1957;1.7887768;992;i
CA;bfiinc992i;p99p100;1958;1.7772181;992;i
CA;bfiinc992i;p99p100;1959;1.7557565;992;i
CA;bfiinc992i;p99p100;1960;1.7454078;992;i
CA;bfiinc992i;p99p100;1961;1.7299936;992;i
CA;bfiinc992i;p99p100;1962;1.6934175;992;i
CA;bfiinc992i;p99p100;1963;1.6803185;992;i
CA;bfiinc992i;p99p100;1964;1.7019118;992;i
CA;bfiinc992i;p99p100;1965;1.7132205;992;i
CA;bfiinc992i;p99p100;1966;1.689232;992;i
CA;bfiinc992i;p99p100;1967;1.6682832;992;i
CA;bfiinc992i;p99p100;1968;1.6702144;992;i
CA;bfiinc992i;p99p100;1969;1.6711684;992;i
CA;bfiinc992i;p99p100;1970;1.6554809;992;i
CA;bfiinc992i;p99p100;1971;1.6519945;992;i
CA;bfiinc992i;p99p100;1972;1.7155808;992;i
CA;bfiinc992i;p99p100;1973;1.7402757;992;i
CA;bfiinc992i;p99p100;1974;1.7145903;992;i
CA;bfiinc992i;p99p100;1975;1.7210183;992;i
CA;bfiinc992i;p99p100;1976;1.680084;992;i
CA;bfiinc992i;p99p100;1977;1.6792698;992;i
CA;bfiinc992i;p99p100;1978;1.7342465;992;i
CA;bfiinc992i;p99p100;1979;1.8754445;992;i
CA;bfiinc992i;p99p100;1980;1.889854;992;i
CA;bfiinc992i;p99p100;1981;1.8320316;992;i
CA;bfiinc992i;p99p100;1982;1.8211552;992;i
CA;bfiinc992i;p99p100;1983;1.8175423;992;i
CA;bfiinc992i;p99p100;1984;1.8425518;992;i
CA;bfiinc992i;p99p100;1985;1.9097173;992;i
CA;bfiinc992i;p99p100;1986;1.9817964;992;i
CA;bfiinc992i;p99p100;1987;2.1950495;992;i
CA;bfiinc992i;p99p100;1988;2.3094296;992;i
CA;bfiinc992i;p99p100;1989;2.5343099;992;i
CA;bfiinc992i;p99p100;1990;2.1517475;992;i
CA;bfiinc992i;p99p100;1991;2.1177218;992;i
CA;bfiinc992i;p99p100;1992;2.1541424;992;i
CA;bfiinc992i;p99p100;1993;2.3294713;992;i
CA;bfiinc992i;p99p100;1994;2.3258483;992;i
CA;bfiinc992i;p99p100;1995;2.1332092;992;i
CA;bfiinc992i;p99p100;1996;2.2142622;992;i
CA;bfiinc992i;p99p100;1997;2.3524697;992;i
CA;bfiinc992i;p99p100;1998;2.3937216;992;i
CA;bfiinc992i;p99p100;1999;2.4070456;992;i
CA;bfiinc992i;p99p100;2000;2.6460347;992;i
CA;bfiinc992i;p99.9p100;1920;2.4239485;992;i
CA;bfiinc992i;p99.9p100;1921;2.0152998;992;i
CA;bfiinc992i;p99.9p100;1922;2.1054497;992;i
CA;bfiinc992i;p99.9p100;1923;2.051971;992;i
CA;bfiinc992i;p99.9p100;1924;2.1126046;992;i
CA;bfiinc992i;p99.9p100;1925;2.0396323;992;i
CA;bfiinc992i;p99.9p100;1926;2.0845988;992;i
CA;bfiinc992i;p99.9p100;1927;2.1174321;992;i
CA;bfiinc992i;p99.9p100;1928;2.0929346;992;i
CA;bfiinc992i;p99.9p100;1929;2.0143116;992;i
CA;bfiinc992i;p99.9p100;1930;2.1175704;992;i
CA;bfiinc992i;p99.9p100;1931;2.050662;992;i
CA;bfiinc992i;p99.9p100;1932;2.1237736;992;i
CA;bfiinc992i;p99.9p100;1933;2.0448315;992;i
CA;bfiinc992i;p99.9p100;1934;2.0904257;992;i
CA;bfiinc992i;p99.9p100;1935;2.0553675;992;i
CA;bfiinc992i;p99.9p100;1936;2.118129;992;i
CA;bfiinc992i;p99.9p100;1937;2.0373206;992;i
CA;bfiinc992i;p99.9p100;1938;2.0122597;992;i
CA;bfiinc992i;p99.9p100;1939;2.0171809;992;i
CA;bfiinc992i;p99.9p100;1940;1.9497234;992;i
CA;bfiinc992i;p99.9p100;1941;1.9718428;992;i
CA;bfiinc992i;p99.9p100;1942;1.9468127;992;i
CA;bfiinc992i;p99.9p100;1943;1.886207;992;i
CA;bfiinc992i;p99.9p100;1944;1.845525;992;i
CA;bfiinc992i;p99.9p100;1945;1.8071001;992;i
CA;bfiinc992i;p99.9p100;1946;1.7438191;992;i
CA;bfiinc992i;p99.9p100;1947;1.7588451;992;i
CA;bfiinc992i;p99.9p100;1948;1.7558949;992;i
CA;bfiinc992i;p99.9p100;1949;1.6587576;992;i
CA;bfiinc992i;p99.9p100;1950;1.7284595;992;i
CA;bfiinc992i;p99.9p100;1951;1.6693878;992;i
CA;bfiinc992i;p99.9p100;1952;1.712975;992;i
CA;bfiinc992i;p99.9p100;1953;1.7057254;992;i
CA;bfiinc992i;p99.9p100;1954;1.6848676;992;i
CA;bfiinc992i;p99.9p100;1955;1.7816749;992;i
CA;bfiinc992i;p99.9p100;1956;1.7133389;992;i
CA;bfiinc992i;p99.9p100;1957;1.6998923;992;i
CA;bfiinc992i;p99.9p100;1958;1.6865666;992;i
CA;bfiinc992i;p99.9p100;1959;1.6648041;992;i
CA;bfiinc992i;p99.9p100;1960;1.6550181;992;i
CA;bfiinc992i;p99.9p100;1961;1.6612376;992;i
CA;bfiinc992i;p99.9p100;1962;1.6098316;992;i
CA;bfiinc992i;p99.9p100;1963;1.5877709;992;i
CA;bfiinc992i;p99.9p100;1964;1.612166;992;i
CA;bfiinc992i;p99.9p100;1965;1.6274604;992;i
CA;bfiinc992i;p99.9p100;1966;1.6031913;992;i
CA;bfiinc992i;p99.9p100;1967;1.5582042;992;i
CA;bfiinc992i;p99.9p100;1968;1.5454086;992;i
CA;bfiinc992i;p99.9p100;1969;1.5174165;992;i
CA;bfiinc992i;p99.9p100;1970;1.4860088;992;i
CA;bfiinc992i;p99.9p100;1971;1.457106;992;i
CA;bfiinc992i;p99.9p100;1972;1.5843761;992;i
CA;bfiinc992i;p99.9p100;1973;1.6441977;992;i
CA;bfiinc992i;p99.9p100;1974;1.6574364;992;i
CA;bfiinc992i;p99.9p100;1975;1.7203851;992;i
CA;bfiinc992i;p99.9p100;1976;1.7141693;992;i
CA;bfiinc992i;p99.9p100;1977;1.7635616;992;i
CA;bfiinc992i;p99.9p100;1978;1.8486843;992;i
CA;bfiinc992i;p99.9p100;1979;2.0084927;992;i
CA;bfiinc992i;p99.9p100;1980;2.101218;992;i
CA;bfiinc992i;p99.9p100;1981;2.009002;992;i
CA;bfiinc992i;p99.9p100;1982;2.1241729;992;i
CA;bfiinc992i;p99.9p100;1983;2.0613625;992;i
CA;bfiinc992i;p99.9p100;1984;2.1205702;992;i
CA;bfiinc992i;p99.9p100;1985;2.2231019;992;i
CA;bfiinc992i;p99.9p100;1986;2.2872114;992;i
CA;bfiinc992i;p99.9p100;1987;2.56392;992;i
CA;bfiinc992i;p99.9p100;1988;2.7309196;992;i
CA;bfiinc992i;p99.9p100;1989;3.1096106;992;i
CA;bfiinc992i;p99.9p100;1990;2.4224746;992;i
CA;bfiinc992i;p99.9p100;1991;2.4503729;992;i
CA;bfiinc992i;p99.9p100;1992;2.4579024;992;i
CA;bfiinc992i;p99.9p100;1993;2.6759312;992;i
CA;bfiinc992i;p99.9p100;1994;2.4363523;992;i
CA;bfiinc992i;p99.9p100;1995;2.3645566;992;i
CA;bfiinc992i;p99.9p100;1996;2.4582;992;i
CA;bfiinc992i;p99.9p100;1997;2.5447888;992;i
CA;bfiinc992i;p99.9p100;1998;2.5869997;992;i
CA;bfiinc992i;p99.9p100;1999;2.606107;992;i
CA;bfiinc992i;p99.9p100;2000;2.8951137;992;i
CA;bfiinc992i;p99.99p100;1920;2.4965391;992;i
CA;bfiinc992i;p99.99p100;1921;1.8194963;992;i
CA;bfiinc992i;p99.99p100;1922;2.0224814;992;i
CA;bfiinc992i;p99.99p100;1923;2.0623784;992;i
CA;bfiinc992i;p99.99p100;1924;2.091887;992;i
CA;bfiinc992i;p99.99p100;1925;1.8926135;992;i
CA;bfiinc992i;p99.99p100;1926;2.083112;992;i
CA;bfiinc992i;p99.99p100;1927;2.1288261;992;i
CA;bfiinc992i;p99.99p100;1928;2.070756;992;i
CA;bfiinc992i;p99.99p100;1929;2.0276592;992;i
CA;bfiinc992i;p99.99p100;1930;2.0122311;992;i
CA;bfiinc992i;p99.99p100;1931;1.9130765;992;i
CA;bfiinc992i;p99.99p100;1932;1.9109943;992;i
CA;bfiinc992i;p99.99p100;1933;1.723416;992;i
CA;bfiinc992i;p99.99p100;1934;1.9037235;992;i
CA;bfiinc992i;p99.99p100;1935;1.8917644;992;i
CA;bfiinc992i;p99.99p100;1936;1.9521539;992;i
CA;bfiinc992i;p99.99p100;1937;1.5710979;992;i
CA;bfiinc992i;p99.99p100;1938;1.9828622;992;i
CA;bfiinc992i;p99.99p100;1939;1.8508154;992;i
CA;bfiinc992i;p99.99p100;1940;2.5048678;992;i
CA;bfiinc992i;p99.99p100;1941;1.8812135;992;i
CA;bfiinc992i;p99.99p100;1942;1.8708491;992;i
CA;bfiinc992i;p99.99p100;1943;1.7638668;992;i
CA;bfiinc992i;p99.99p100;1944;1.7423109;992;i
CA;bfiinc992i;p99.99p100;1945;1.6825831;992;i
CA;bfiinc992i;p99.99p100;1946;1.6899973;992;i
CA;bfiinc992i;p99.99p100;1947;1.6648922;992;i
CA;bfiinc992i;p99.99p100;1948;1.5124935;992;i
CA;bfiinc992i;p99.99p100;1949;1.4883618;992;i
CA;bfiinc992i;p99.99p100;1950;1.5497733;992;i
CA;bfiinc992i;p99.99p100;1951;1.5297725;992;i
CA;bfiinc992i;p99.99p100;1952;1.5557326;992;i
CA;bfiinc992i;p99.99p100;1953;1.5867369;992;i
CA;bfiinc992i;p99.99p100;1954;1.6464758;992;i
CA;bfiinc992i;p99.99p100;1955;1.6957723;992;i
CA;bfiinc992i;p99.99p100;1956;1.602542;992;i
CA;bfiinc992i;p99.99p100;1957;1.6096982;992;i
CA;bfiinc992i;p99.99p100;1958;1.6244208;992;i
CA;bfiinc992i;p99.99p100;1959;1.6050951;992;i
CA;bfiinc992i;p99.99p100;1960;1.582165;992;i
CA;bfiinc992i;p99.99p100;1961;1.6283038;992;i
CA;bfiinc992i;p99.99p100;1962;1.5458279;992;i
CA;bfiinc992i;p99.99p100;1963;1.5183985;992;i
CA;bfiinc992i;p99.99p100;1964;1.5670168;992;i
CA;bfiinc992i;p99.99p100;1965;1.6097792;992;i
CA;bfiinc992i;p99.99p100;1966;1.5890408;992;i
CA;bfiinc992i;p99.99p100;1967;1.5060465;992;i
CA;bfiinc992i;p99.99p100;1968;1.4954822;992;i
CA;bfiinc992i;p99.99p100;1969;1.5036885;992;i
CA;bfiinc992i;p99.99p100;1970;1.4614906;992;i
CA;bfiinc992i;p99.99p100;1971;1.4231794;992;i
CA;bfiinc992i;p99.99p100;1972;1.6130711;992;i
CA;bfiinc992i;p99.99p100;1973;1.7269021;992;i
CA;bfiinc992i;p99.99p100;1974;1.6928459;992;i
CA;bfiinc992i;p99.99p100;1975;1.7733635;992;i
CA;bfiinc992i;p99.99p100;1976;1.8349096;992;i
CA;bfiinc992i;p99.99p100;1977;1.9176888;992;i
CA;bfiinc992i;p99.99p100;1978;2.0423205;992;i
CA;bfiinc992i;p99.99p100;1979;2.4266784;992;i
CA;bfiinc992i;p99.99p100;1980;2.4723661;992;i
